#1
double tab1(181,14)
136	44267.33	3	2	0	68.2	72.75	85.06	50.8	376.72	256.55	1099.747041	1004.098846	2103.845887
137	44267.33	3	2	0	68.2	72.62	89.12	50.7	327.55	240.03	780.5838914	686.6456102	1467.229502
138	44267.34	3	2	0	68.3	72.55	95.55	50.7	283.51	219.16	50.58590821	34.96159524	85.54750345
139	44267.34	3	2	0	68.2	72.68	94.71	50.8	302.28	221.92	50.89073983	34.64892573	85.53966557
140	44267.34	3	2	0	68.3	72.89	90.5	50.9	353.28	235.02	50.59858838	34.14372155	84.74230993
141	44267.34	3	2	0	68.6	72.97	86.96	50.9	372.94	233.79	457.0311299	419.7687062	876.7998361
142	44267.34	3	2	0	68.6	72.94	84.69	50.9	344.72	219.06	1143.279889	1037.353679	2180.633568
143	44267.34	3	2	0	68.8	72.83	88.99	51.1	303.76	215.94	707.4315517	614.1229602	1321.554512
144	44267.34	3	2	0	68.7	72.75	95.26	51.1	235.52	192.25	47.85844972	32.12194808	79.9803978
145	44267.34	3	2	0	68.6	72.77	95.03	51.4	246.09	181.76	49.04294712	33.54244231	82.58538943
146	44267.34	3	2	0	68.7	72.83	91.62	51.3	298.98	192.91	50.01085847	33.79947216	83.81033063
147	44267.34	3	2	0	68.7	72.95	88.54	51.3	330.02	198.29	49.21369695	32.90713203	82.12082898
148	44267.34	3	2	0	68.9	72.96	85.99	51.4	342.13	210.15	1012.750443	904.2871577	1917.0376
149	44267.34	3	2	0	69	72.9	85.35	51.3	292.19	195.01	1335.029335	1171.542298	2506.571633
150	44267.34	3	2	0	69	72.8	93.11	51.3	240.72	187.18	66.08509102	48.99691748	115.0820085
151	44267.34	3	2	0	69	72.78	97.03	51.3	231.45	179.26	48.45635479	31.72502509	80.18137988
152	44267.35	3	2	0	69.1	72.86	93.79	51.7	257.3	179.97	48.15856748	31.90151758	80.06008505
153	44267.35	3	2	0	69.3	72.96	90.8	51.8	263.26	179.2	48.18228828	31.98495368	80.16724195
154	44267.35	3	2	0	69.3	72.96	88.56	51.9	280.15	191.43	47.47873749	31.62338665	79.10212414
155	44267.35	3	2	0	69.5	72.97	86.75	52.2	262.79	174.04	47.77154045	31.50777899	79.27931944
156	44267.35	3	2	0	69.5	72.9	84.93	52.4	265.8	174.8	47.77055503	30.82673051	78.59728554
