datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 15:40:00,3.2074619500000003,870.0375667209839,-0.09371892142743964,-875.3294738293172,19.9816779625,407.449558309078,2.084445158333333,19.906124458333338
2019-12-29 15:45:00,3.172844533333334,866.7417547931736,-0.17270238898731455,-872.0022624681736,20.010453391666665,404.684160632161,2.0876631416666664,19.902931533333334
2019-12-29 15:50:00,3.141763008333333,862.8272360578318,-0.12323084099260771,-868.0587018244985,20.0184542625,400.2193353738244,2.0897027583333334,19.90250954166667
2019-12-29 15:55:00,3.1910737333333334,790.3672545967795,-0.16018850001049104,-795.6488900801128,20.032215387500003,327.8661001884567,2.0905617499999996,19.900606391666667
2019-12-29 16:00:00,3.135394591666667,782.8309245510468,-0.06105675892334295,-788.0532848010469,20.02485862916667,320.92542988497024,2.086965658333333,19.90443797499999
2019-12-29 16:05:00,3.1873629249999995,725.4229616558844,-0.11381306932604429,-730.6968851642176,20.035724254166666,263.4047851585438,2.086560583333333,19.9071118
2019-12-29 16:10:00,3.1899755833333323,719.1742604386197,-0.05676265257362334,-724.4497046386198,20.027654137499997,257.1322037078601,2.085468616666667,19.919491841666666
2019-12-29 16:15:00,3.272631791666666,713.6928605743847,-0.15623192528482366,-719.052163582718,20.013992150000007,251.9853492830029,2.086671216666667,19.927453549999996
2019-12-29 16:20:00,3.3245014666666663,708.6524969976786,-0.12832048018341294,-714.0615789643452,19.989656575000005,246.59201291119527,2.0845805000000004,19.917403908333334
2019-12-29 16:25:00,3.097100958333333,703.9974301362528,-0.21155234692663397,-709.1831352862528,19.974258320833336,242.12681664984606,2.0886041916666667,19.91189530833333
2019-12-29 16:30:00,3.204433475000001,653.4036286588141,-0.014288638849512297,-658.6924730921473,19.95319285416666,191.00867260599688,2.0844109583333337,19.927417525000003
2019-12-29 16:35:00,3.0951041833333335,650.2926411708191,-0.07637862592926918,-655.4815906291524,19.927650574999998,187.96932105508165,2.093845275000001,19.911039133333325
2019-12-29 16:40:00,3.1768666333333337,647.4133305798179,-0.055604068171524704,-652.6695028798179,19.912196279166665,185.182284364656,2.079305666666667,19.915638191666666
2019-12-29 16:45:00,3.2985352583333323,644.0498354896944,-0.2309536470832635,-649.431606231361,19.888761329166663,182.16343852011084,2.083235483333334,19.9249651
2019-12-29 16:50:00,3.276581358333334,641.2649391498423,0.07170535734175207,-646.6275451831756,19.859041666666656,179.3407743175005,2.086024675,19.91777901666667
2019-12-29 16:55:00,3.205878499999999,637.0051156550753,-0.09393845913607211,-642.2950930050753,19.838864058333336,175.02330538087813,2.08409885,19.914695050000002
