,time,VAV: Core Zone Discharge Air Temperature,AHU: Outdoor Air Damper Position,VAV Core Zone Cooling SP,Diffuse Horizontal Solar Irradiation,VAV: North zone Q,VAV North Zone Heating SP,VAV: North Zone Reheat Control Signal,VAV: South Zone Room Air Temperature,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,VAV North Zone Cooling SP,VAV: North Zone Airflow Rate,VAV: Core Zone Reheat Control Signal,AHU: Supply Air Temperature,Direct Normal Solar Irradiation,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV: North Zone Damper Control Signal,VAV: Core zone Q,AHU: Supply Fan Power,AHU: RAT,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: South Zone Airflow Rate,VAV: North Zone Room Air Temperature,AHU: Return Air Damper Position,VAV South Zone Heating SP,VAV Core Zone Heating SP,VAV: South zone Q,VAV: Core Zone Room Air Temperature,AHU: Supply Fan Airflow Rate,VAV: Core Zone Damper Control Signal,AHU: MAT,VAV South Zone Cooling SP,VAV: North Zone Discharge Air Temperature,Global Horizontal Solar Irradiation,Outdoor Air Temperature
7493,19549680.0,64.21554,1.0,77.0,5.483367,317.83356,66.91998,0.3170814,65.85948,0.8129555,0.72410935,77.0,69.43317,0.24299327,53.205864,0.4,2046.0018,2046.0018,0.3,243.9099,83.67821,65.72978,75.87775,69.43317,292.14243,65.11131,0.0,66.91998,66.91998,2111.56,65.55235,633.64594,0.3,58.89195,77.0,67.551865,5.680723,58.89206
7495,19549800.0,64.59896,1.0,77.0,5.8,330.25687,66.91998,0.32875335,66.003174,0.8122956,0.72313607,77.0,69.4358,0.25202084,53.156868,0.4,2061.3105,2061.3105,0.3,253.51094,83.549706,65.84575,75.88928,69.4358,291.63608,65.14047,0.0,66.91998,66.91998,2113.4832,65.57103,632.909,0.3,58.89865,77.0,68.06279,6.0,58.898758
7496,19549920.0,64.912506,1.0,77.0,6.168329,340.99747,66.91998,0.33863756,66.171104,0.80912846,0.7184645,77.0,69.44304,0.25945592,53.105614,0.4,2073.6133,2073.6133,0.3,261.57257,83.16852,65.98461,75.903946,69.44304,290.16498,65.19612,0.0,66.91998,66.91998,2108.9097,65.61415,630.76733,0.3,58.905464,77.0,68.497185,6.3966937,58.90557
7498,19550040.0,65.27347,1.0,77.0,6.6316633,352.79257,66.91998,0.3495481,66.30206,0.8069159,0.7152009,77.0,69.44558,0.26792625,53.055573,0.4,2084.3894,2084.3894,0.3,270.7023,82.70834,66.090355,75.913895,69.44558,288.74957,65.22754,0.0,66.91998,66.91998,2104.098,65.634476,628.6936,0.3,58.91233,77.0,68.9785,6.936671,58.912437
7500,19550100.0,65.420074,1.0,77.0,6.8985205,357.81876,66.91998,0.35413,66.38034,0.80470854,0.7119451,77.0,69.44863,0.27137467,53.030853,0.4,2088.87,2088.87,0.3,274.46878,82.41089,66.15512,75.91994,69.44863,287.74792,65.25693,0.0,66.91998,66.91998,2099.6223,65.65738,627.2298,0.3,58.915787,77.0,69.18196,7.2583184,58.9159
7502,19550160.0,65.56372,1.0,77.0,7.188605,362.8579,66.91998,0.35864025,66.45615,0.80235595,0.70847505,77.0,69.45255,0.2747806,53.00361,0.4,2092.231,2092.231,0.3,278.26407,82.02349,66.21796,75.92696,69.45255,286.4432,65.28566,0.0,66.91998,66.91998,2093.2212,65.67947,625.32294,0.3,58.91925,77.0,69.3817,7.613299,58.919357
7504,19550280.0,65.902054,1.0,77.0,7.8377547,373.98514,66.91998,0.36877593,66.574356,0.7987863,0.7032098,77.0,69.454994,0.2826849,52.953125,0.4,2098.6155,2098.6155,0.3,286.90338,81.28147,66.3131,75.93553,69.454994,284.2323,65.318954,0.0,66.91998,66.91998,2082.3694,65.70122,622.07904,0.3,58.926224,77.0,69.83235,8.419945,58.92634
7506,19550400.0,66.168686,1.0,77.0,8.577715,383.33527,66.91998,0.3770645,66.71493,0.793011,0.69469124,77.0,69.46169,0.288951,52.901047,0.4,2102.1475,2102.1475,0.3,293.94522,80.34231,66.42934,75.94729,69.46169,281.1961,65.37921,0.0,66.91998,66.91998,2065.8347,65.7478,617.63446,0.3,58.933258,77.0,70.20314,9.349977,58.933365
7508,19550520.0,66.48427,1.0,77.0,9.407087,393.75848,66.91998,0.38641658,66.82067,0.78826267,0.6876874,77.0,69.46401,0.29628393,52.850784,0.4,2104.3074,2104.3074,0.3,302.0761,79.3671,66.513824,75.954704,69.46401,278.2926,65.41403,0.0,66.91998,66.91998,2049.5789,65.77065,613.3719,0.3,58.94023,77.0,70.62216,10.39676,58.940346
7511,19550640.0,66.72696,1.0,77.0,10.324473,402.3593,66.91998,0.39389482,66.94823,0.7814331,0.67761385,77.0,69.47043,0.30195794,52.79915,0.4,2103.7073,2103.7073,0.3,308.57898,78.22112,66.61896,75.965256,69.47043,274.6224,65.47606,0.0,66.91998,66.91998,2027.9814,65.8185,607.9942,0.3,58.947212,77.0,70.95955,11.553663,58.94732
7512,19550700.0,66.87494,1.0,77.0,10.815735,407.31052,66.91998,0.39824656,66.99524,0.77863026,0.6734797,77.0,69.47192,0.3053938,52.773056,0.4,2102.731,2102.731,0.3,312.46872,77.626015,66.65615,75.96904,69.47192,272.81143,65.49341,0.0,66.91998,66.91998,2017.1785,65.82976,605.3357,0.3,58.95067,77.0,71.15533,12.171337,58.950783
7514,19550760.0,67.01941,1.0,77.0,11.328475,412.0486,66.91998,0.4024592,67.04199,0.775669,0.6691117,77.0,69.47258,0.3087174,52.74955,0.4,2101.8335,2101.8335,0.3,316.18427,77.058975,66.692955,75.97162,69.47258,271.12027,65.512085,0.0,66.91998,66.91998,2006.9126,65.84218,602.851,0.3,58.954132,77.0,71.346054,12.814054,58.95424
7516,19550880.0,67.23793,1.0,77.0,12.417694,419.87308,66.91998,0.40912506,67.15718,0.76793194,0.6576996,77.0,69.478714,0.31379822,52.698845,0.4,2097.3,2097.3,0.3,322.1302,75.75069,66.78744,75.981125,69.478714,266.9033,65.57553,0.0,66.91998,66.91998,1980.808,65.891174,596.6686,0.3,58.961052,77.0,71.64928,14.171298,58.961105
7518,19551000.0,67.50688,1.0,77.0,13.590732,428.80484,66.91998,0.41690198,67.23941,0.76130074,0.64791864,77.0,69.4807,0.31998178,52.6504,0.4,2091.6047,2091.6047,0.3,329.19022,74.44449,66.85143,75.98645,69.4807,262.8882,65.61245,0.0,66.91998,66.91998,1955.4797,65.91545,590.7706,0.3,58.96781,77.0,72.0027,15.618763,58.96792
7520,19551120.0,67.7009,1.0,77.0,14.8461895,435.83258,66.91998,0.42275771,67.34302,0.75279015,0.6353655,77.0,69.48655,0.3244721,52.601013,0.4,2083.356,2083.356,0.3,334.56482,73.01465,66.93587,75.994965,69.48655,258.20404,65.67705,0.0,66.91998,66.91998,1925.3894,65.965225,583.90045,0.3,58.97451,77.0,72.27132,17.149817,58.97462
7522,19551240.0,67.94622,1.0,77.0,16.182669,443.98965,66.91998,0.4297517,67.41437,0.7454281,0.6245065,77.0,69.48834,0.33008486,52.554047,0.4,2074.0679,2074.0679,0.3,341.06784,71.603325,66.99025,75.99936,69.48834,253.75435,65.7144,0.0,66.91998,66.91998,1896.3235,65.98988,577.363,0.3,58.981102,77.0,72.59119,18.757826,58.981213
7524,19551300.0,68.032135,1.0,77.0,16.880856,447.09363,66.91998,0.43231452,67.46188,0.7408697,0.6177828,77.0,69.490776,0.33205453,52.531303,0.4,2068.7058,2068.7058,0.3,343.44632,70.87184,67.0287,76.002655,69.490776,251.3284,65.74758,0.0,66.91998,66.91998,1880.2788,66.015594,573.80316,0.3,58.984344,77.0,72.71001,19.588617,58.98445
7527,19551360.0,68.11541,1.0,77.0,17.598772,450.2063,66.91998,0.43480393,67.507095,0.7362664,0.61099285,77.0,69.493904,0.33398628,52.50631,0.4,2062.339,2062.339,0.3,345.85513,70.08858,67.06517,76.00689,69.493904,248.6758,65.77983,0.0,66.91998,66.91998,1862.7402,66.04031,569.9121,0.3,58.98753,77.0,72.82492,20.43616,58.98764
7529,19551480.0,68.33673,1.0,77.0,19.093102,457.57693,66.91998,0.4410233,67.56818,0.7282979,0.5992394,77.0,69.49549,0.33902913,52.461212,0.4,2049.7024,2049.7024,0.3,351.7855,68.60678,67.110596,76.010345,69.49549,243.86313,65.81746,0.0,66.91998,66.91998,1830.4297,66.0652,562.8404,0.3,58.993847,77.0,73.11117,22.17818,58.993904
7530,19551600.0,68.480865,1.0,77.0,20.664259,462.97394,66.91998,0.4452825,67.65074,0.71859705,0.58493066,77.0,69.500755,0.34234494,52.41551,0.4,2034.7421,2034.7421,0.3,355.97256,67.03944,67.17679,76.017,69.500755,238.45688,65.88338,0.0,66.91998,66.91998,1793.8206,66.11606,554.9069,0.3,58.999947,77.0,73.309906,23.97726,59.0
7536,19551720.0,78.53287,1.0,73.94003,22.310844,866.03937,69.98001,0.6381434,67.8391,0.8947253,0.8447198,73.94003,109.95525,0.5338177,53.595715,0.4,2383.0764,2383.0764,0.49340075,617.14764,107.18773,67.3506,78.15988,77.62669,336.08136,66.009995,0.0,69.98001,69.98001,2631.896,66.236694,769.8927,0.34734476,59.00599,73.94003,78.30056,25.826763,59.00599
7538,19551840.0,78.594284,1.0,73.94003,24.03146,920.06244,69.98001,0.65815115,68.06526,0.8971813,0.84834236,73.94003,116.757225,0.55310106,53.707775,0.4,2455.6514,2455.6514,0.5214116,667.1647,121.64734,67.52913,78.3712,84.07954,339.77676,66.16863,0.0,69.98001,69.98001,2672.0085,66.37924,794.8243,0.37434146,59.011974,73.94003,78.42196,27.720058,59.01203
7540,19551900.0,78.6174,1.0,73.94003,24.919092,945.99854,69.98001,0.6683683,68.16353,0.89863175,0.8504818,73.94003,119.95487,0.56293726,53.734802,0.4,2487.5776,2487.5776,0.5357156,691.5992,127.09279,67.60443,78.45794,87.172874,340.6383,66.23653,0.0,69.98001,69.98001,2685.2598,66.440216,805.3433,0.38811216,59.01494,73.94003,78.46843,28.681055,59.014996
7542,19551960.0,78.63663,1.0,73.94003,25.824707,971.51306,69.98001,0.67821586,68.262405,0.89968336,0.85203296,73.94003,123.11506,0.57243294,53.75853,0.4,2519.2312,2519.2312,0.5495022,715.7168,131.96854,67.6803,78.53182,90.2287,341.43356,66.30651,0.0,69.98001,69.98001,2696.995,66.50317,815.65515,0.40140614,59.01796,73.94003,78.50722,29.650513,59.018017
7545,19552080.0,78.67178,1.0,73.94003,27.689188,1017.94354,69.98001,0.6955885,68.482956,0.8993292,0.8515105,73.94003,128.78589,0.58932334,53.783855,0.4,2577.8247,2577.8247,0.5738239,759.7935,139.87599,67.855804,78.65585,95.74596,341.74493,66.472565,0.0,69.98001,69.98001,2710.2354,66.65274,832.5685,0.4250527,59.02395,73.94003,78.57318,31.611492,59.024002
7546,19552200.0,78.6965,1.0,73.94003,29.623507,1062.6843,69.98001,0.71318245,68.66989,0.89934057,0.85152733,73.94003,134.26512,0.60641456,53.79693,0.4,2634.5986,2634.5986,0.5984554,802.55286,146.65167,68.00159,78.74649,101.08739,341.74872,66.61413,0.0,69.98001,69.98001,2718.6995,66.7803,848.4887,0.4489804,59.02999,73.94003,78.61987,33.596367,59.02999
7548,19552320.0,78.71974,1.0,73.94003,31.62626,1102.9115,69.98001,0.7280421,68.87825,0.89669275,0.84762186,73.94003,139.1137,0.62100106,53.794952,0.4,2687.2864,2687.2864,0.619259,841.2034,152.21924,68.170616,78.819664,105.84724,340.63004,66.78409,0.0,69.98001,69.98001,2717.9785,66.934105,860.976,0.46940145,59.03598,73.94003,78.659424,35.5985,59.036034
7550,19552440.0,78.73628,1.0,73.94003,33.696053,1141.8877,69.98001,0.7432427,69.05205,0.8945549,0.84446853,73.94003,143.81808,0.6358899,53.786385,0.4,2738.4163,2738.4163,0.64053977,878.83795,157.22044,68.30888,78.87322,110.4725,339.33502,66.927124,0.0,69.98001,69.98001,2714.3403,67.06369,872.79346,0.49024588,59.04197,73.94003,78.68771,37.61126,59.042023
7553,19552500.0,78.7449,1.0,73.94003,34.755653,1159.8667,69.98001,0.749601,69.1501,0.89236027,0.8412314,73.94003,145.95975,0.64218897,53.779076,0.4,2762.7075,2762.7075,0.6494414,896.25604,159.40666,68.390015,78.89684,112.589134,338.34787,67.01337,0.0,69.98001,69.98001,2709.793,67.142075,877.6052,0.49906456,59.04499,73.94003,78.70117,38.619553,59.04499
7554,19552560.0,78.75418,1.0,73.94003,35.831486,1176.5771,69.98001,0.75567746,69.24547,0.8899582,0.8376883,73.94003,147.90604,0.6482293,53.766277,0.4,2785.405,2785.405,0.65794843,912.48004,161.23346,68.46977,78.91904,114.52583,337.04346,67.0989,0.0,69.98001,69.98001,2703.1086,67.21997,881.3981,0.50752103,59.047955,73.94003,78.714745,39.628014,59.04801
7556,19552680.0,78.76709,1.0,73.94003,38.031162,1210.2706,69.98001,0.76855916,69.404655,0.8859658,0.8317996,73.94003,151.87599,0.66096693,53.74189,0.4,2830.6865,2830.6865,0.67598283,945.2808,164.78766,68.59979,78.952484,118.46757,334.65335,67.24172,0.0,69.98001,69.98001,2690.0762,67.3501,889.51953,0.5253537,59.053997,73.94003,78.73436,41.64213,59.053997
7558,19552800.0,78.78281,1.0,73.94003,40.293682,1239.8064,69.98001,0.7786603,69.58236,0.8796889,0.8225411,73.94003,155.23769,0.67111963,53.70761,0.4,2871.5823,2871.5823,0.69012445,974.1378,167.38431,68.75218,78.983246,121.84033,331.35904,67.4135,0.0,69.98001,69.98001,2670.4678,67.50748,894.5801,0.53956753,59.059982,73.94003,78.75551,43.64698,59.059982
7560,19552920.0,78.79407,1.0,73.94003,42.61765,1268.5787,69.98001,0.78933746,69.7265,0.8740929,0.814287,73.94003,158.51135,0.6817637,53.67048,0.4,2910.5815,2910.5815,0.7050724,1002.2826,169.55818,68.87352,79.00549,125.12106,328.02594,67.55417,0.0,69.98001,69.98001,2649.7664,67.636955,899.3181,0.55446917,59.06597,73.94003,78.770775,45.63592,59.066025
7563,19553040.0,78.809006,1.0,73.94003,45.001663,1293.2938,69.98001,0.7972296,69.88855,0.86636007,0.80288106,73.94003,161.18747,0.6897873,53.62461,0.4,2944.9312,2944.9312,0.71612144,1026.4854,170.79153,69.01739,79.02763,127.83308,323.86398,67.72418,0.0,69.98001,69.98001,2623.1692,67.79439,901.1222,0.56570226,59.07196,73.94003,78.78906,47.60233,59.072014
7564,19553100.0,78.81494,1.0,73.94003,46.215748,1305.3177,69.98001,0.8016775,69.953476,0.86297125,0.79788256,73.94003,162.47911,0.69424963,53.599503,0.4,2961.0457,2961.0457,0.7223485,1038.2551,171.2005,69.07391,79.036316,129.14137,321.7527,67.79225,0.0,69.98001,69.98001,2609.4988,67.857666,901.84076,0.5719495,59.07498,73.94003,78.79637,48.57501,59.075035
7566,19553160.0,78.81961,1.0,73.94003,47.444324,1317.4349,69.98001,0.80582255,70.01781,0.8593775,0.7925818,73.94003,163.80415,0.698418,53.57698,0.4,2977.225,2977.225,0.72815156,1050.1184,171.64255,69.13005,79.04335,130.47691,319.7146,67.86119,0.0,69.98001,69.98001,2595.9673,67.922,902.7564,0.57778525,59.078003,73.94003,78.8022,49.539566,59.078003
7568,19553280.0,78.83417,1.0,73.94003,49.944237,1337.5792,69.98001,0.8116268,70.16475,0.8503826,0.7793144,73.94003,165.8332,0.7044273,53.521393,0.4,3004.64,3004.64,0.7362775,1069.8649,171.59132,69.26552,79.060425,132.56252,314.80002,68.02807,0.0,69.98001,69.98001,2563.341,68.07778,901.5804,0.5861983,59.083992,73.94003,78.81906,51.440998,59.083992
7570,19553400.0,78.84438,1.0,73.94003,52.5,1357.3126,69.98001,0.8182536,70.2796,0.84220475,0.76725197,73.94003,167.83058,0.71116716,53.464977,0.4,3029.892,3029.892,0.74555504,1089.2087,171.21501,69.36955,79.07213,134.60838,309.94473,68.16023,0.0,69.98001,69.98001,2530.4792,68.20187,900.38574,0.595634,59.089977,73.94003,78.830925,53.3,59.090034
7572,19553520.0,78.85872,1.0,73.94003,55.12474,1373.0911,69.98001,0.8220905,70.41226,0.83211905,0.7523756,73.94003,169.25041,0.71528083,53.401314,0.40094763,3050.0603,3050.0603,0.75092673,1104.7009,169.99309,69.49678,79.08597,136.10536,304.37872,68.32289,0.0,69.98001,69.98001,2492.541,68.35469,896.4897,0.60139316,59.095963,73.94003,78.847015,55.16106,59.09602
7574,19553640.0,78.86855,1.0,73.94003,57.82906,1388.6085,69.98001,0.82686824,70.513504,0.82291627,0.7388015,73.94003,170.66559,0.72024477,53.337646,0.40396628,3068.0022,3068.0022,0.75761557,1119.9453,168.5142,69.5923,79.09503,137.58981,298.9155,68.44945,0.0,69.98001,69.98001,2454.6772,68.47411,892.7187,0.60834265,59.102005,73.94003,78.85817,57.075657,59.102005
7576,19553700.0,78.874985,1.0,73.94003,59.20944,1395.0236,69.98001,0.82796556,70.574425,0.8174427,0.730728,73.94003,171.18626,0.7215108,53.30485,0.40633467,3075.3303,3075.3303,0.75915176,1126.2622,167.545,69.65267,79.100525,138.1536,295.96555,68.529045,0.0,69.98001,69.98001,2434.06,68.54921,889.97516,0.6101152,59.104973,73.94003,78.86531,58.05423,59.105026
7579,19553760.0,78.88272,1.0,73.94003,60.607765,1400.2015,69.98001,0.8288577,70.63277,0.81189215,0.7225409,73.94003,171.51338,0.7225794,53.267223,0.40931973,3080.682,3080.682,0.7604008,1131.3639,166.26013,69.71167,79.106735,138.5346,292.78802,68.6071,0.0,69.98001,69.98001,2411.9998,68.62286,886.3432,0.6116112,59.107994,73.94003,78.873825,59.047626,59.107994
7580,19553880.0,78.89217,1.0,73.94003,63.455673,1411.6749,69.98001,0.8319018,70.721146,0.8018171,0.7076802,73.94003,172.38275,0.72588056,53.197517,0.4172716,3091.1135,3091.1135,0.7646625,1142.6843,163.8237,69.79895,79.11388,139.4933,286.80426,68.7274,0.0,69.98001,69.98001,2369.6772,68.73685,880.23047,0.6162328,59.113983,73.94003,78.88437,61.08081,59.114037
7582,19554000.0,78.90618,1.0,73.94003,66.3676,1419.2484,69.98001,0.832162,70.82799,0.78999126,0.6902371,73.94003,172.69507,0.7265518,53.121437,0.42808568,3096.1335,3096.1335,0.7650268,1150.2004,160.69186,69.910736,79.123985,139.9218,280.1961,68.87951,0.0,69.98001,69.98001,2322.7449,68.88088,871.6011,0.6171724,59.119972,73.94003,78.899704,63.17904,59.120026
7584,19554120.0,78.915245,1.0,73.94003,69.338356,1426.838,69.98001,0.8335855,70.90434,0.7791821,0.6742936,73.94003,173.05414,0.7283015,53.04673,0.44202566,3098.9236,3098.9236,0.76701975,1157.7644,157.45462,69.99007,79.1297,140.38979,273.7708,68.99306,0.0,69.98001,69.98001,2276.4377,68.98877,863.36676,0.6196222,59.125957,73.94003,78.909805,65.34615,59.126015
7586,19554240.0,78.92903,1.0,73.94003,72.36275,1430.5483,69.98001,0.8322323,70.99971,0.7666785,0.6558508,73.94003,172.86664,0.72742313,52.966087,0.45935524,3096.1797,3096.1797,0.7651252,1161.5432,153.60684,70.0946,79.13843,140.33717,266.755,69.13922,0.0,69.98001,69.98001,2225.6802,69.12741,852.6951,0.6183924,59.132,73.94003,78.924805,67.58599,59.132
7588,19554300.0,78.93414,1.0,73.94003,73.89344,1432.3214,69.98001,0.8323006,71.03244,0.76102275,0.64750856,73.94003,172.77094,0.7276849,52.924614,0.46937355,3093.613,3093.613,0.7652209,1163.362,151.60883,70.13058,79.141235,140.30815,263.29706,69.19229,0.0,69.98001,69.98001,2200.5024,69.17784,847.4255,0.6187589,59.134964,73.94003,78.930405,68.73438,59.13502
7590,19554360.0,78.93771,1.0,73.94003,75.4356,1434.4066,69.98001,0.83214545,71.06491,0.75526077,0.63900965,73.94003,172.74986,0.7277306,52.88737,0.48033813,3091.262,3091.262,0.7650037,1165.5133,149.72931,70.16628,79.14294,140.34865,259.95993,69.24579,0.0,69.98001,69.98001,2175.8179,69.22882,842.5459,0.6188228,59.137985,73.94003,78.93442,69.90239,59.137985
7592,19554480.0,78.95117,1.0,73.94003,78.55173,1434.4043,69.98001,0.82929164,71.14972,0.74219245,0.6197338,73.94003,172.09705,0.7254141,52.80294,0.50523806,3080.7144,3080.7144,0.7610083,1165.716,145.32751,70.26401,79.15063,139.84921,252.60312,69.38565,0.0,69.98001,69.98001,2121.63,69.361755,830.0316,0.6155797,59.143974,73.94003,78.94914,72.29919,59.144028
7595,19554600.0,78.95941,1.0,73.94003,81.70593,1434.6792,69.98001,0.8278012,71.20449,0.7302813,0.60216486,73.94003,171.53787,0.7243852,52.72104,0.5343187,3068.0857,3068.0857,0.75892174,1166.2518,140.96768,70.32833,79.15398,139.43744,245.50412,69.48513,0.0,69.98001,69.98001,2068.6145,69.456406,818.1624,0.6141393,59.149963,73.94003,78.95831,74.78022,59.150017
7597,19554720.0,78.972534,1.0,73.94003,84.893036,1431.1108,69.98001,0.82355607,71.27963,0.71675307,0.5822108,73.94003,170.45303,0.72073925,52.633804,0.5678438,3049.7556,3049.7556,0.7529785,1163.037,136.16815,70.419464,79.160675,138.52441,237.86804,69.61856,0.0,69.98001,69.98001,2011.3737,69.5833,803.99396,0.60903496,59.155952,73.94003,78.97265,77.34933,59.156006
7598,19554840.0,78.980225,1.0,73.94003,88.10784,1427.9471,69.98001,0.8207654,71.32468,0.70445573,0.5640722,73.94003,169.48358,0.7184769,52.549484,0.606077,3029.4722,3029.4722,0.7490715,1160.2958,131.47621,70.47681,79.16299,137.72153,230.52644,69.710846,0.0,69.98001,69.98001,1955.5951,69.671074,790.5898,0.6058676,59.161995,73.94003,78.98132,80.010345,59.161995
7600,19554900.0,78.98583,1.0,73.94003,89.72402,1425.0751,69.98001,0.8180666,71.3589,0.69751126,0.55382913,73.94003,168.83548,0.7161054,52.507576,0.6270416,3017.624,3017.624,0.7452932,1157.6779,129.0491,70.51988,79.165405,137.16414,226.69525,69.77522,0.0,69.98001,69.98001,1926.297,69.73232,783.1828,0.6025475,59.16496,73.94003,78.98753,81.37652,59.165016
7602,19554960.0,78.99303,1.0,73.94003,91.34518,1420.957,69.98001,0.8152343,71.39093,0.6905659,0.5435847,73.94003,167.99884,0.71360654,52.460114,0.6492821,3003.4421,3003.4421,0.741328,1153.8204,126.42531,70.56174,79.16881,136.42702,222.6689,69.83774,0.0,69.98001,69.98001,1895.6716,69.79181,774.9469,0.5990492,59.16798,73.94003,78.995285,82.76711,59.168037
7604,19555080.0,79.00017,1.0,73.94003,94.599846,1414.4985,69.98001,0.81124264,71.42691,0.6779818,0.5250231,73.94003,166.65001,0.71020985,52.374146,0.6977228,2975.6165,2975.6165,0.73573965,1147.9585,121.539734,70.61238,79.170074,135.264,215.1419,69.92288,0.0,69.98001,69.98001,1837.5122,69.87267,760.1831,0.59429383,59.173965,73.94003,79.00346,85.62346,59.174023
7607,19555200.0,79.01253,1.0,73.94003,97.86667,1404.2306,69.98001,0.8045272,71.48492,0.6638211,0.5041361,73.94003,164.7962,0.70421666,52.28334,0.7516628,2942.0242,2942.0242,0.7263381,1138.3798,116.36994,70.69143,79.17502,133.61899,207.11656,70.04329,0.0,69.98001,69.98001,1775.2683,69.98715,743.2358,0.5859033,59.179955,73.94003,79.01703,88.58323,59.180008
7608,19555320.0,79.024994,1.0,73.94003,101.14045,1391.8004,69.98001,0.79746205,71.545456,0.6490863,0.48240232,73.94003,162.66031,0.6978274,52.18474,0.8113657,2902.9463,2902.9463,0.7164469,1126.5791,110.90359,70.767784,79.18172,131.6902,198.63474,70.15459,0.0,69.98001,69.98001,1709.1915,70.0941,724.785,0.57695836,59.18803,73.94003,79.03038,91.65027,59.18814
7610,19555440.0,79.04241,1.0,73.94003,104.41601,1374.6907,69.98001,0.7878363,71.62439,0.63280606,0.45838892,73.94003,159.89694,0.68901044,52.074715,0.8770954,2856.502,2856.502,0.7029708,1110.1589,104.93199,70.86798,79.192215,129.15956,189.36887,70.29515,0.0,69.98001,69.98001,1636.71,70.228516,703.37415,0.56461465,59.20039,73.94003,79.04906,94.82839,59.200554
7612,19555500.0,79.04884,1.0,73.94003,106.05283,1366.0095,69.98001,0.78376454,71.647675,0.6253795,0.44743475,73.94003,158.52187,0.68531597,52.0189,0.9123027,2832.1616,2832.1616,0.69727033,1101.8618,101.96659,70.90115,79.195175,127.90229,184.83325,70.34575,0.0,69.98001,69.98001,1600.927,70.276855,692.8331,0.5594424,59.208138,73.94003,79.05609,96.46032,59.208298
7615,19555560.0,79.05362,1.0,73.94003,107.688156,1357.5656,69.98001,0.77949476,71.670746,0.6178777,0.4363696,73.94003,157.22289,0.68143225,51.96897,0.9491155,2808.4033,2808.4033,0.69129264,1093.8558,99.14323,70.934006,79.196495,126.718575,180.45549,70.3965,0.0,69.98001,69.98001,1565.9343,70.32536,682.7447,0.55400515,59.21687,73.94003,79.06142,98.12146,59.217144
7616,19555680.0,79.06905,1.0,73.94003,110.951706,1336.3154,69.98001,0.76851,71.74161,0.6011484,0.41169387,73.94003,154.0386,0.6713333,51.858337,1.0276897,2754.145,2754.145,0.675914,1073.546,93.182915,71.02761,79.20424,123.79091,170.94849,70.52971,0.0,69.98001,69.98001,1489.8662,70.45253,659.7774,0.5398666,59.23747,73.94003,79.07834,101.533295,59.2378
7618,19555800.0,79.07839,1.0,73.94003,114.20148,1315.2887,69.98001,0.75895447,71.77743,0.5859768,0.38931578,73.94003,150.97212,0.6626252,51.751934,1.1130818,2698.265,2698.265,0.6625362,1053.6036,87.51497,71.085175,79.20583,120.98223,161.84789,70.62227,0.0,69.98001,69.98001,1416.0609,70.54042,637.7558,0.5276753,59.26213,73.94003,79.08899,105.06775,59.26252
7620,19555920.0,79.09235,1.0,73.94003,117.432274,1290.1925,69.98001,0.74676543,71.83972,0.5689644,0.36422256,73.94003,147.40962,0.65139794,51.640697,1.2055554,2636.0107,2636.0107,0.64547163,1029.7052,81.77801,71.171646,79.21144,117.699936,152.1686,70.74762,0.0,69.98001,69.98001,1337.028,70.65973,613.45856,0.5119571,59.290695,73.94003,79.104485,108.72864,59.29119
7622,19556040.0,79.10014,1.0,73.94003,120.638916,1265.5178,69.98001,0.7360962,71.866196,0.5536205,0.34159026,73.94003,143.98683,0.6416594,51.533524,1.3053743,2572.1208,2572.1208,0.63053465,1006.3827,76.38124,71.22152,79.21105,114.55962,142.93866,70.831726,0.0,69.98001,69.98001,1260.7323,70.739105,590.23615,0.49832308,59.323162,73.94003,79.11371,112.51982,59.32371
7624,19556100.0,79.10574,1.0,73.94003,122.23155,1251.7931,69.98001,0.72951114,71.89438,0.5450153,0.32889757,73.94003,142.12352,0.6355896,51.481506,1.3581207,2538.4019,2538.4019,0.6213156,993.3957,73.71794,71.26201,79.21237,112.84475,138.15686,70.89143,0.0,69.98001,69.98001,1220.9115,70.79585,577.94415,0.4898255,59.34085,73.94003,79.12014,114.46547,59.341454
